date,campaign_id,campaign_name,total_revenue,total_cost,total_profit,total_clicks,total_roi,avg_cpc
2019/01/01,613a2d03bcbe5fb571925e07d72f3186,bac953e88f6d79514b0b6fc42eb6f3b7,52.614280102,0.0,52.614280102,986,,0.0
2019/01/01,64ea7c011ffac87e837d642882ed9e63,c07c2038b118f0337b3dcc910e9cc8d6,46.301626706,98.280000427,-51.978373721000004,1404,0.471119520806186,0.07000000030413106
2019/01/01,652d8741648299eeed622482da0bfab7,673996a8f11e6a5f546253fd69d0da78,0.05914799999999999,0.45000001999999995,-0.39085201999999997,5,0.13143999415822247,0.090000004
2019/01/01,66568360903ab0a077865eb721741fc5,bac953e88f6d79514b0b6fc42eb6f3b7,5.088638960000001,0.0,5.088638960000001,430,,0.0
2019/01/01,66d826fe4099790f4512ffb00d242b5e,c4c0a692ba19c6b974847ee37bc254b0,0.5550680960000001,2.519999943,-1.9649318470000001,21,0.22026512244250476,0.1199999972857143
2019/01/01,671f48045c99a82f38831e702caa1bc2,ef44ddab108e365ad93c9ce5ff1f70f5,0.027638799999999998,0.180000008,-0.152361208,2,0.15354888206449413,0.090000004
2019/01/01,6784da58da5a49fe163554817b141eaa,a5404a5aa4f5fd9bac9acfecb198600a,0.0005832,0.432000012,-0.431416812,4,0.001349999962500001,0.108000003
2019/01/01,679df6b19d322b0e9dd2a69ed64f344a,f085f17d639f29b2509e97f2113f2ec4,63.898496197,107.159997596,-43.261501399,1786,0.5962905713930808,0.05999999865397536
2019/01/01,67e8a7418db3c2199b0280f22673ba2e,61e2084c5cb00da68a218a487b9cd456,0.2807118,0.400000004,-0.11928820400000001,4,0.7017794929822051,0.100000001
2019/01/01,6803f4ee73c46a58c9784e4f33dcfcc8,8505e43b452c215cbffe53939432287a,2.074638996,11.350000168,-9.275361172,227,0.18278757403450993,0.050000000740088105
2019/01/01,6809e72d7b116cc2ea9ecc2484a03839,0cbed6ccfe5abf444ec21444e7687e07,0.0,0.0,0.0,0,,
2019/01/01,686ea1f287c5bc70cad54ea92258b8f3,52b0920c7e7df999e032c65cf825ce56,339.60431217400003,313.269997569,26.33431460500003,5863,1.084062676953926,0.053431689846324404
2019/01/01,6ab95668547703eed595dbeecadf9102,2279edc67c642e85d540c08735be6d9c,15.817450173,45.59000065,-29.772550477000003,467,0.34694998788073056,0.09762312773019272
2019/01/01,6e204b5d93a93b928bf5d1d696739531,bac953e88f6d79514b0b6fc42eb6f3b7,0.287441995,0.0,0.287441995,5,,0.0
2019/01/01,6fe14913af5e2318b7dda36e9f772e08,b445491eb98e0c670dddb255ced10a8c,35.254603089,78.49999851,-43.245395421,666,0.44910323258807405,0.11786786563063063
2019/01/01,71e46d2cdb7c7a54dcf6e367da8c285e,25b5fcf0c8957f9e7b55c395a9c1a03f,3.609776608,3.563999986,0.04577662200000043,81,1.0128441700841242,0.04399999982716049
2019/01/01,7211c1b25a866affd185b9638c80cb34,755867268641435dd5ff1360bc6ba030,1.030301102,2.000000026,-0.969698924,20,0.5151505443030429,0.1000000013
2019/01/01,72423d823c2e85a61e4716731328c643,d6e19e493721d963bf0305f68eb69e9d,0.450520595,4.354999841,-3.9044792459999997,67,0.10344904970112491,0.06499999762686566
2019/01/01,724edf6981ca0e33fd31af01beb108ad,b61a2f114693559474b1631dc430cda3,0.1321844,2.879999938,-2.7478155380000002,24,0.04589736209917932,0.11999999741666667
2019/01/01,74e1dbdbe2d4c64850e2c581b0f4b43d,bac953e88f6d79514b0b6fc42eb6f3b7,1.88035688,0.0,1.88035688,34,,0.0
2019/01/01,751d7374b771967f0e3113b68d8f9c25,4c366599f59af0b7535360dcda40fda0,0.2250245,1.6500000190000002,-1.4249755190000002,33,0.13637848327806593,0.05000000057575758
2019/01/01,77b2e76ba6b4156cdc28e89cf5c9d09f,bac953e88f6d79514b0b6fc42eb6f3b7,0.0,0.0,0.0,16,,0.0
2019/01/01,79e36121a8a7a56c277fe6ac1bae9761,93c240ae24c5e29a8ce7ee8afe5b3e46,0.230897199,1.700000024,-1.469102825,17,0.13582187984722052,0.1000000014117647
2019/01/01,7a280c66e23440322a49ee66dd31f8a0,d71547901956bb5a3df4ad584007beb0,0.1394957,2.7999999349999998,-2.660504235,70,0.04981989401367612,0.039999999071428566
2019/01/01,7b28a5ec70d9334c648dd24990f74d86,1e950c8df6bd9dd73e74fcd58540af05,0.782279394,2.519999945,-1.7377205509999998,21,0.31042833772760264,0.11999999738095238
2019/01/01,7bd859a5a8daf7da109910ee6853160a,05ab26952022967bac97fac99d663046,0.0,0.050000001,-0.050000001,1,0.0,0.050000001
2019/01/01,7c1917fc983a4f3919d51cf2bcb4e0bd,d1d881028b86b1e95fc1decf4959cff8,187.446968484,173.431999688,14.014968796000005,7715,1.0808095900480454,0.0224798444184057
2019/01/01,7c820584fbff54cd6996cd7f55cc9741,bac953e88f6d79514b0b6fc42eb6f3b7,0.001584,0.0,0.001584,5,,0.0
2019/01/01,7dca951ad102249e7605fb08afc0cd43,e185942b93bc8b0568f2023cf0d12864,0.475701485,0.500000005,-0.02429851999999999,10,0.9514029604859705,0.050000000499999996
2019/01/01,7eb9457835cc5b55ae59d715adbc0003,0476277fdacd4bfc206ba4e70696c136,0.0859065,0.500000005,-0.414093505,5,0.17181299828187002,0.10000000099999999
2019/01/01,7eebfec909012a681e5876538e90cbf1,89e70afcb36df34a5f13aca8df3efecf,1.022259607,7.488000068,-6.465740460999999,78,0.13651971123352827,0.09600000087179487
2019/01/01,7f8a3488b71ff1916a1c9622545dde3f,da0f6f0019a31efffbfc969200e0f4ef,0.000981,0.250000005,-0.24901900500000002,5,0.003923999921520002,0.050000001
2019/01/01,805eede968c80bce81e06286ce0da545,d7e39a5ba4ea67b2831abd3208bc798e,0.156100495,0.500000005,-0.34389950999999996,10,0.3122009868779902,0.050000000499999996
2019/01/01,813f8142fef1cb9baeb0b6754ea66883,104372d45b2402d5b4993568e366e971,0.072216,0.45999999999999996,-0.38778399999999996,5,0.1569913043478261,0.092
2019/01/01,8142d885968dd12b4b3a599c87f54b22,6ff551791f81804e9a82335a3032d24c,99.523068053,186.63499606599999,-87.11192801299998,2938,0.5332497663932522,0.0635245051279782
2019/01/01,81492174d07894790832beb2d3b26e8e,2dc374bcf15fa739de7eb0e0d7b047a6,13.886046272,23.962000022,-10.075953750000002,221,0.5795028069130681,0.10842533946606335
